날짜,뉴스_변동성_전체,뉴스_변동성_크기,뉴스_변동성_방향
2020.02.18.,0.27872954808189193,1.3823529411764706,8.333333333333334
2020.02.17.,0.24052614414390927,3.4583333333333335,-2.0344827586206895
2020.02.16.,1.0,-25.0,1.434782608695652
2020.02.15.,-1.0,1.4,-0.42857142857142855
2020.02.14.,1.0,,1.3076923076923077
2020.02.13.,0.43282706764685686,6.0,10.0
2020.02.12.,0.1545518024111737,-3.25,1.7647058823529411
2020.02.11.,0.9811845797104093,1.5084745762711864,3.5714285714285716
2020.02.10.,1.0,1.696969696969697,2.5
2020.02.09.,1.0,5.666666666666667,1.3888888888888888
2020.02.08.,-0.42860497380682305,9.0,1.4285714285714286
2020.02.07.,0.9824040266462962,1.5116279069767442,5.714285714285714
2020.02.06.,0.3232072497117351,1.596774193548387,2.6774193548387095
2020.02.05.,-0.17002027539271888,1.8837209302325582,2.1333333333333333
2020.02.04.,-0.06405450692131356,-9.625,-2.8095238095238093
2020.02.03.,-0.5179437317677597,-0.9482758620689655,7.3
2020.02.02.,-0.07452288811719536,-2.3333333333333335,-1.7142857142857142
2020.02.01.,0.4701199338487606,-1.2,2.0
2020.01.31.,-0.4926856855052183,-10.875,1.3557692307692308
2020.01.30.,-0.19094054749086234,1.9696969696969697,5.555555555555555
2020.01.29.,1.0,-2.5625,1.4150943396226414
2020.01.28.,0.6458815417460799,-2.0833333333333335,1.3270440251572326
2020.01.27.,0.7681388839057732,2.3125,2.642857142857143
2020.01.26.,-0.42860497380682305,1.8571428571428572,2.3333333333333335
2020.01.25.,0.6152944201974448,-1.8,4.0
2020.01.24.,0.4011584566445732,-1.8181818181818181,1.3333333333333333
2020.01.23.,1.0,5.0,-3.2
2020.01.22.,0.7527251766169933,2.28,-2.2857142857142856
2020.01.21.,0.8758177144036605,13.0,4.153846153846154
2020.01.20.,0.5736595947995665,-23.2,-11.833333333333334
2020.01.19.,0.04029525440512851,2.142857142857143,-15.0
2020.01.18.,1.0,-1.5,1.25
2020.01.17.,0.5035371685425559,2.1818181818181817,6.0
2020.01.16.,-0.5353063067948775,7.315789473684211,5.5
2020.01.15.,0.6935159611064065,1.9423076923076923,1.5
2020.01.14.,0.5353200708411814,1.5789473684210527,3.0
2020.01.13.,0.47118268737773705,,2.3461538461538463
2020.01.12.,0.6506449933244888,-0.8857142857142857,7.8
2020.01.11.,-0.1786768281785188,10.0,-3.0
2020.01.10.,0.26731495078470546,1.6666666666666667,2.7096774193548385
2020.01.09.,0.47682362962725,1.8032786885245902,-10.714285714285714
2020.01.08.,0.2675901352879053,1.452054794520548,4.785714285714286
2020.01.07.,0.5367212610284694,1.2203389830508475,2.923076923076923
2020.01.06.,-0.4335593956600955,21.333333333333332,9.428571428571429
2020.01.05.,0.48300024473493763,3.625,-25.0
2020.01.04.,-0.3161845466918722,-2.625,5.0
2020.01.03.,0.4115044576453158,2.586206896551724,1.8205128205128205
2020.01.02.,-0.5940586852166562,4.25,-3.6153846153846154
2020.01.01.,1.0,6.0,-3.75
2019.12.31.,-0.4384615048875125,5.2727272727272725,-1.3142857142857143
2019.12.30.,-0.6406495698766415,-4.344827586206897,-0.7175572519083969
2019.12.29.,-0.4343138102372227,7.7272727272727275,-1.0172413793103448
2019.12.28.,0.5532582878305655,-9.0,2.4444444444444446
2019.12.27.,0.45351509847424165,7.285714285714286,1.6470588235294117
2019.12.26.,0.4424840829244169,-3.75,-3.8333333333333335
2019.12.25.,0.12735862217859423,24.0,-6.5
2019.12.24.,1.0,-11.333333333333334,4.125
2019.12.23.,-0.4730591170707002,1.6785714285714286,4.538461538461538
2019.12.22.,1.0,1.5151515151515151,1.5217391304347827
2019.12.21.,1.0,-0.5,3.0
2019.12.20.,0.19998399104462022,24.0,1.84375
2019.12.19.,0.547029660840311,1.7307692307692308,2.111111111111111
2019.12.18.,0.40636344052395384,1.7586206896551724,3.076923076923077
2019.12.17.,-0.4939485179273563,5.454545454545454,23.5
2019.12.16.,-0.15294475835047158,1.7659574468085106,-8.2
2019.12.15.,0.6002800697926489,4.111111111111111,2.3636363636363638
2019.12.14.,0.03809931818352679,1.3333333333333333,1.6666666666666667
2019.12.13.,-0.42382987461498833,-7.2,2.515151515151515
2019.12.12.,0.3196706345786922,-5.6875,3.3703703703703702
2019.12.11.,-0.7244583692777208,-20.666666666666668,-0.5068493150684932
2019.12.10.,-0.5333304577508226,1.8666666666666667,-6.428571428571429
2019.12.09.,0.5617232482174704,1.7107438016528926,-1.7846153846153847
2019.12.08.,0.4378562389851773,,33.5
2019.12.07.,0.6225556343392934,3.2,-1.8333333333333333
2019.12.06.,0.8804278040540705,5.857142857142857,2.388888888888889
2019.12.05.,-0.5871768666184957,4.230769230769231,2.7777777777777777
2019.12.04.,-0.30882597610790335,23.0,3.909090909090909
2019.12.03.,-0.4069369319484855,-7.333333333333333,1.7222222222222223
2019.12.02.,-0.7820585485782955,-3.588235294117647,5.363636363636363
2019.12.01.,0.010273913850188296,1.46875,-1.9
2019.11.30.,0.7957594986109957,2.9,
2019.11.29.,-0.42656422873829863,4.4,6.454545454545454
2019.11.28.,-0.8492771478008865,1.6104651162790697,3.0338983050847457
2019.11.27.,-0.7558152188647475,1.791304347826087,2.4363636363636365
2019.11.26.,-0.12255624532980251,6.086956521739131,2.4166666666666665
2019.11.25.,0.24390854601359055,-9.833333333333334,1.6666666666666667
2019.11.24.,0.6700704841907649,2.923076923076923,14.0
2019.11.23.,-0.673426043138958,-3.7142857142857144,1.434782608695652
2019.11.22.,-0.1819198291908963,2.076923076923077,3.0
2019.11.21.,-0.35004471866369097,4.157894736842105,8.333333333333334
2019.11.20.,0.2706313304483221,3.1666666666666665,-12.666666666666666
2019.11.19.,-0.09022481129219666,-1.0961538461538463,-1.0416666666666667
2019.11.18.,-0.4780448801954168,4.294117647058823,-1.236842105263158
2019.11.17.,-0.028295011890650177,1.7777777777777777,-0.8888888888888888
2019.11.16.,-0.6389559711803764,2.4444444444444446,2.8333333333333335
2019.11.15.,-0.2785639582236347,2.3142857142857145,-5.666666666666667
2019.11.14.,-0.8236976880813552,1.5813953488372092,
2019.11.13.,-0.1790839324712986,2.0217391304347827,-8.5
2019.11.12.,0.08460986684767152,,3.142857142857143
2019.11.11.,0.4274777461775457,4.28,2.7777777777777777
2019.11.10.,1.0,2.25,22.0
2019.11.09.,1.0,2.3333333333333335,1.375
2019.11.08.,-0.48347324849417794,1.830188679245283,-1.8709677419354838
2019.11.07.,0.20117395013026257,2.4074074074074074,-2.933333333333333
2019.11.06.,0.381602197989338,-18.5,6.363636363636363
2019.11.05.,0.17341303300633776,-35.5,2.769230769230769
2019.11.04.,0.18683113953573913,2.566666666666667,4.235294117647059
2019.11.03.,0.16862357667503863,1.8461538461538463,-4.666666666666667
2019.11.02.,-0.4112049242359878,16.0,2.0833333333333335
2019.11.01.,0.7192351926833647,-4.533333333333333,1.703125
2019.10.31.,-0.4799292663392017,5.0,2.5357142857142856
2019.10.30.,0.4452659913317162,5.045454545454546,3.8518518518518516
2019.10.29.,0.7847854556658571,7.0,2.024390243902439
2019.10.28.,0.5519144732461629,1.4210526315789473,5.25
2019.10.27.,1.0,8.5,2.25
2019.10.26.,0.970236910822716,2.64,1.3818181818181818
2019.10.25.,-0.28496767496715447,2.066666666666667,-7.2727272727272725
2019.10.24.,0.0066447303513290975,1.736842105263158,-2.925925925925926
2019.10.23.,0.6735658814309038,1.7012987012987013,-5.666666666666667
2019.10.22.,0.6522443695220447,1.42,-1.9473684210526316
2019.10.21.,0.9824815283904114,1.4761904761904763,-3.857142857142857
2019.10.20.,0.7030973350398901,1.4603174603174602,5.636363636363637
2019.10.19.,1.0,-0.6363636363636364,1.3333333333333333
2019.10.18.,1.0,4.777777777777778,7.4
2019.10.17.,-0.5347444047763388,-1.9333333333333333,2.25
2019.10.16.,0.4231643748350303,2.0277777777777777,-12.0
2019.10.15.,0.5212128278647513,1.6145833333333333,3.054054054054054
2019.10.14.,0.28044574598373595,5.8,2.590909090909091
2019.10.13.,1.0,1.4761904761904763,17.0
2019.10.12.,0.8822519635295565,1.7307692307692308,1.4242424242424243
2019.10.11.,-0.03080916546971128,1.5,2.2962962962962963
2019.10.10.,0.6273961131450176,2.2,4.384615384615385
2019.10.09.,0.913153867189863,2.0,2.533333333333333
2019.10.08.,-0.15632981099823806,-1.1578947368421053,-1.1346153846153846
2019.10.07.,0.21211269881092573,2.302325581395349,-4.4
2019.10.06.,0.23937708940173316,2.2666666666666666,-1.2142857142857142
2019.10.05.,0.4044345591236524,1.8928571428571428,-0.5
2019.10.04.,0.33275319868593706,1.5454545454545454,-4.888888888888889
2019.10.03.,-0.05524748952422114,2.0,-11.5
2019.10.02.,-0.5994235692266339,44.666666666666664,3.3902439024390243
2019.10.01.,0.10869769024786584,1.671875,4.8125
2019.09.30.,-0.6274926065864468,1.9042553191489362,3.3777777777777778
2019.09.29.,1.0,1.2432432432432432,-0.4583333333333333
2019.09.28.,0.48478976434660004,-8.5,4.75
2019.09.27.,0.15068888910411304,3.1739130434782608,2.25
2019.09.26.,-0.11131650664294578,1.3902439024390243,5.916666666666667
2019.09.25.,-0.09846556700172736,1.5134099616858236,14.941176470588236
2019.09.24.,-0.6605750342048593,1.7352941176470589,-2.324324324324324
2019.09.23.,-0.8008019876860365,1.3893129770992367,-0.7654320987654321
2019.09.22.,0.8274844131384734,,2.25
2019.09.21.,1.0,1.8888888888888888,-2.6666666666666665
2019.09.20.,0.3104202674750877,-2.5833333333333335,-3.5
2019.09.19.,0.5134841212946328,-3.0,1.5833333333333333
2019.09.18.,0.3186499204189017,3.05,-1.28
2019.09.17.,0.8770113213217603,2.7142857142857144,-1.7
2019.09.16.,-0.019453566450935246,2.076923076923077,15.4
2019.09.15.,0.32852590435023576,3.4285714285714284,-2.5
2019.09.14.,0.57109168840006,-3.0869565217391304,1.5714285714285714
2019.09.13.,1.0,-0.8,-0.6666666666666666
2019.09.12.,0.5145122214689222,1.3333333333333333,1.4166666666666667
2019.09.11.,0.4398284486605549,2.7777777777777777,1.8
2019.09.10.,0.2522694371401015,2.0,-29.0
2019.09.09.,-0.26052411876697007,2.8461538461538463,-0.8648648648648649
2019.09.08.,0.3518826876386634,-28.0,-29.0
2019.09.07.,-0.4423209225250913,-3.0,-4.0
2019.09.06.,0.06216030697255569,1.2938144329896908,-2.3877551020408165
2019.09.05.,0.4337159867025755,42.0,4.444444444444445
2019.09.04.,-0.44982752292349126,3.0238095238095237,1.9714285714285715
2019.09.03.,1.0,1.3166666666666667,1.59375
2019.09.02.,0.8684843323646849,1.8837209302325582,2.0606060606060606
2019.09.01.,-0.08038935196921623,3.0,1.5588235294117647
2019.08.31.,-0.08983647160820674,12.5,-24.0
2019.08.30.,-0.06314552642082902,-4.1,2.076923076923077
2019.08.29.,-0.15789232362039862,1.7681159420289856,7.9
2019.08.28.,0.054102991182301066,1.4270833333333333,2.25
2019.08.27.,0.4278380127531333,1.5217391304347827,-10.0
2019.08.26.,-0.2502759090420286,3.125,29.0
2019.08.25.,1.0,2.4,2.0
2019.08.24.,-0.4643846904121928,1.3333333333333333,-0.64
2019.08.23.,0.47088305269609354,1.7317073170731707,1.8055555555555556
2019.08.22.,0.33914341582448915,4.333333333333333,9.25
2019.08.21.,0.7564416620447031,1.8783783783783783,-2.6129032258064515
2019.08.18.,0.056231015248917354,1.8611111111111112,1.7058823529411764
2019.08.17.,-0.5673738535135027,,2.0
2019.08.16.,0.04672573837707579,2.0,2.85
2019.08.15.,0.7535821632895061,3.7142857142857144,2.75
2019.08.14.,-0.11236305004709254,1.7413793103448276,-2.52
2019.08.13.,0.38331355404222195,1.6320754716981132,1.7142857142857142
2019.08.12.,-0.4700736541839248,1.962962962962963,-6.454545454545454
2019.08.11.,-0.22556314844476213,23.0,1.3181818181818181
2019.08.10.,1.0,2.2857142857142856,4.333333333333333
2019.08.09.,0.17722351160886382,,2.0303030303030303
2019.08.08.,0.08388731985500228,2.18,2.0588235294117645
2019.08.07.,0.36196515238524074,1.8703703703703705,1.975609756097561
2019.08.06.,0.08603580286188903,1.2465116279069768,2.287878787878788
2019.08.05.,0.4527597626627007,1.4329896907216495,1.5733333333333333
2019.08.04.,-0.20918640193628177,3.142857142857143,2.7142857142857144
2019.08.03.,1.0,,1.16
2019.08.02.,0.76069320414176,2.3,1.7916666666666667
2019.08.01.,0.028581338855500796,4.5,1.4615384615384615
2019.07.31.,-0.519084864597082,1.88,2.2
2019.07.30.,-0.7533296174638923,10.0,1.9583333333333333
2019.07.29.,0.34667523085673596,3.3157894736842106,4.636363636363637
2019.07.28.,0.0001543240092245976,2.5,3.8
2019.07.27.,0.9307048789658976,2.0,-21.0
2019.07.26.,-0.06793452537598806,3.4,-20.0
2019.07.25.,0.2496233352731984,4.785714285714286,7.857142857142857
2019.07.24.,-0.6017556675855569,1.513157894736842,-1.8181818181818181
2019.07.23.,0.5683077180527566,2.0545454545454547,
2019.07.22.,0.9774263470137473,2.4,17.25
2019.07.21.,0.16219019247946795,1.74,-0.7241379310344828
2019.07.20.,1.0,1.375,1.4545454545454546
2019.07.19.,0.29796287206203165,1.7846153846153847,4.8125
2019.07.18.,0.7099622162149787,1.2983870967741935,6.583333333333333
2019.07.17.,0.6492704639754507,1.410071942446043,-4.9411764705882355
2019.07.16.,0.6132032245192659,1.233009708737864,-2.9375
2019.07.15.,0.09643172971740731,1.8173076923076923,1.4233576642335766
2019.07.14.,0.5005018443248894,2.55,-1.5625
2019.07.13.,-0.18256296082155846,2.0,2.125
2019.07.12.,0.8162484659849816,1.2072072072072073,1.4814814814814814
2019.07.11.,0.08530680675381447,1.5,15.444444444444445
2019.07.10.,-0.333822359198606,1.7912087912087913,-2.6944444444444446
2019.07.09.,0.8174979787178552,1.7289719626168225,11.545454545454545
2019.07.08.,0.5162264499285145,1.671641791044776,16.5
2019.07.07.,0.0669477783973113,2.3076923076923075,2.7777777777777777
2019.07.06.,0.7304754697692961,1.7692307692307692,-6.0
2019.07.05.,-0.13204959008822248,1.82,3.933333333333333
2019.07.04.,-0.18163885458613993,1.625,-6.333333333333333
2019.07.03.,0.34108965216347703,1.4430379746835442,-4.333333333333333
2019.07.02.,0.34738701146200684,1.9782608695652173,8.571428571428571
2019.07.01.,-0.2547842646977759,1.4216867469879517,-2.0
2019.06.30.,0.2626037150422715,1.233644859813084,-0.41379310344827586
2019.06.29.,0.04181085598532459,1.3666666666666667,-3.2
2019.06.28.,0.3969599585185789,1.5227272727272727,3.0294117647058822
2019.06.27.,0.6328052070197506,1.353658536585366,6.027777777777778
2019.06.26.,0.9262309523216125,1.504,1.8354430379746836
2019.06.25.,0.9301389836474723,1.271523178807947,1.855072463768116
2019.06.24.,0.6719842143259472,1.5070422535211268,5.761904761904762
2019.06.23.,0.8473699212324107,1.2439024390243902,3.022727272727273
2019.06.22.,0.7151407547532227,1.2926829268292683,3.4285714285714284
2019.06.21.,0.21917465912723066,1.9315068493150684,-12.5
2019.06.20.,0.7728211993787012,1.3671875,4.391304347826087
2019.06.19.,0.6330390226536439,1.620879120879121,10.8
2019.06.18.,0.8854434705556846,2.2972972972972974,2.4814814814814814
2019.06.17.,0.6483265809372921,1.4050632911392404,1.7058823529411764
2019.06.16.,0.7804754241170654,1.3928571428571428,1.8666666666666667
2019.06.15.,1.0,16.0,1.263157894736842
2019.06.14.,0.24339486311247802,1.6825396825396826,1.7647058823529411
2019.06.13.,0.4056610522463609,2.5,4.333333333333333
2019.06.12.,0.5542363484493807,2.6666666666666665,2.6666666666666665
2019.06.11.,-0.616924864946584,1.8461538461538463,-1.1265822784810127
2019.06.10.,0.47086343973473266,1.7,2.234042553191489
2019.06.09.,0.2905429463670282,3.5555555555555554,-21.0
2019.06.08.,1.0,-5.5,-3.6666666666666665
2019.06.07.,0.6420367704957718,2.3793103448275863,2.608695652173913
2019.06.06.,0.11739401801230288,2.3157894736842106,
2019.06.05.,0.6974988623515452,3.5454545454545454,2.2058823529411766
2019.06.04.,0.2929488336344358,1.46875,-7.444444444444445
2019.06.03.,-0.38732857690919376,1.7794117647058822,-9.428571428571429
2019.06.02.,0.7382165627347925,2.5,1.6666666666666667
2019.06.01.,1.0,4.666666666666667,-1.375
2019.05.31.,0.4542814196141048,1.3211009174311927,3.9444444444444446
2019.05.30.,0.8683422443848553,1.7619047619047619,3.0
2019.05.29.,0.2354491673919688,2.3230769230769233,1.9066666666666667
2019.05.28.,0.8506369443282995,2.288135593220339,1.776978417266187
2019.05.27.,0.9108720049877198,1.325,1.4789915966386555
2019.05.26.,0.6518225296905082,2.2,4.4
2019.05.25.,1.0,2.0,1.4736842105263157
2019.05.24.,0.23684653186937896,3.857142857142857,2.3714285714285714
2019.05.23.,-0.11992745720845807,1.5172413793103448,1.7551020408163265
2019.05.22.,-0.04807040604328811,1.7466666666666666,9.88888888888889
2019.05.21.,0.3965940940881113,2.642857142857143,-5.7
2019.05.20.,0.5248745233694029,2.0,12.857142857142858
2019.05.19.,0.7124885906039722,1.6666666666666667,1.4736842105263157
2019.05.18.,1.0,1.7333333333333334,2.090909090909091
2019.05.17.,0.01951362580319427,1.7457627118644068,1.6538461538461537
2019.05.16.,0.6603192170345834,1.621212121212121,3.5
2019.05.15.,0.7402100475766408,1.732394366197183,1.5357142857142858
2019.05.14.,0.7166733697661798,1.8295454545454546,1.6864864864864866
2019.05.13.,0.9132593783600749,1.3548387096774193,5.333333333333333
2019.05.12.,0.6999307204775501,1.6756756756756757,6.142857142857143
2019.05.11.,1.0,2.2142857142857144,4.75
2019.05.10.,1.0,1.8269230769230769,2.5
2019.05.09.,0.715360203630056,1.456140350877193,4.0
2019.05.08.,0.631909230888521,1.475,1.5087719298245614
2019.05.07.,0.6580576284206926,1.873015873015873,1.4767441860465116
2019.05.06.,0.2634593307801833,4.25,-4.833333333333333
2019.05.05.,0.6542683248938321,1.7419354838709677,-6.0
2019.05.04.,1.0,1.411764705882353,1.0666666666666667
2019.05.03.,0.4742993819229872,2.8333333333333335,1.6666666666666667
2019.05.02.,0.5406103702524148,9.25,1.4202898550724639
2019.05.01.,1.0,-1.7272727272727273,1.5522388059701493
2019.04.30.,-0.31708732838465004,-14.090909090909092,1.5555555555555556
2019.04.29.,-0.061369649234857604,8.416666666666666,3.5714285714285716
2019.04.28.,0.478474204765961,-9.0,-20.0
2019.04.27.,0.34163158601758475,-2.142857142857143,-1.7307692307692308
2019.04.26.,-0.809391894526002,-6.571428571428571,1.9310344827586208
2019.04.25.,1.0,3.033333333333333,-1.2173913043478262
2019.04.24.,0.6170492113600414,1.8440366972477065,-2.6
2019.04.23.,0.506357356344999,1.7567567567567568,1.967741935483871
2019.04.22.,0.4107273161309627,-3.2777777777777777,1.6911764705882353
2019.04.21.,0.9584781169175348,-43.0,-0.9523809523809523
2019.04.20.,0.7537053168162797,-32.0,4.25
2019.04.19.,0.7927114699555087,3.652173913043478,1.9183673469387754
2019.04.18.,0.25463759642779626,-30.5,1.975609756097561
2019.04.17.,0.2527002947913777,1.864864864864865,4.0
2019.04.16.,-0.7226594315430283,2.25,38.666666666666664
2019.04.15.,-0.623675124954276,1.7294117647058824,2.9655172413793105
2019.04.14.,0.8325371256184951,-1.2105263157894737,2.3684210526315788
2019.04.13.,0.08510753491158304,19.0,-2.4
2019.04.12.,-0.3925503761199965,3.066666666666667,1.709090909090909
2019.04.11.,0.14908556015230814,3.2666666666666666,3.032258064516129
2019.04.10.,0.28760222181133116,1.6714285714285715,1.9318181818181819
2019.04.09.,-0.038614147321796945,4.294117647058823,-1.8064516129032258
2019.04.08.,0.7988201243515596,1.6956521739130435,1.6341463414634145
2019.04.07.,0.8053991887433337,2.5,2.4285714285714284
2019.04.06.,1.0,-1.875,5.0
2019.04.05.,0.5174138882361119,2.404255319148936,2.0714285714285716
2019.04.04.,0.6187165421693274,4.145833333333333,-1.7179487179487178
2019.04.03.,0.8407773391254736,1.6287425149700598,1.9481481481481482
2019.04.02.,0.7664700966220453,1.4232558139534883,1.452127659574468
2019.04.01.,-0.22664840953479978,4.464285714285714,2.090909090909091
2019.03.31.,-0.14465262449323688,-2.95,-8.857142857142858
2019.03.30.,-0.8966875538772604,-5.9,-0.5514018691588785
2019.03.29.,-0.3844700656620007,2.3142857142857145,1.9090909090909092
2019.03.28.,0.22656232486953498,-8.1,1.8142857142857143
2019.03.27.,1.0,-2.689655172413793,1.8113207547169812
2019.03.26.,0.7283430972884746,8.083333333333334,1.8387096774193548
2019.03.25.,0.027573760890231433,-2.8260869565217392,3.090909090909091
2019.03.24.,0.6648234447177704,-3.875,4.0
2019.03.23.,1.0,-1.4,1.2666666666666666
2019.03.22.,0.5756831424112557,-4.5,1.430232558139535
2019.03.21.,0.3211242041795004,-3.875,3.0454545454545454
2019.03.20.,0.08085764749824584,-6.6,3.7777777777777777
2019.03.19.,0.016979952732147523,-4.027027027027027,1.6
2019.03.18.,-0.21456217652046694,2.9714285714285715,1.721311475409836
2019.03.17.,0.7871788379649894,-1.3125,
2019.03.16.,1.0,14.0,1.25
2019.03.15.,-0.15716668745729112,-13.5,1.6833333333333333
2019.03.14.,-0.07180532580631184,-8.428571428571429,2.303030303030303
2019.03.13.,0.3170879508150785,-4.818181818181818,1.5595238095238095
2019.03.12.,-0.3032767823596576,-64.66666666666667,6.0625
2019.03.11.,0.04882802353389411,-5.0,1.675
2019.03.10.,0.230730325181757,-1.0,-1.7058823529411764
2019.03.09.,0.5325993469892614,1.8064516129032258,1.3
2019.03.08.,0.038359220453784974,2.9130434782608696,1.4901960784313726
2019.03.07.,0.6963124492499487,-14.333333333333334,5.333333333333333
2019.03.06.,0.7323831561460931,2.5681818181818183,3.3448275862068964
2019.03.05.,1.0,15.0,6.666666666666667
2019.03.04.,0.6756781363169545,2.0294117647058822,15.666666666666666
2019.03.03.,0.9809882961986414,10.75,-3.1
2019.03.02.,-0.42860497380682305,-1.3333333333333333,3.5
2019.03.01.,1.0,,-6.0
2019.02.28.,0.47636799986964773,7.625,-0.8113207547169812
2019.02.27.,1.0,-4.923076923076923,1.4090909090909092
2019.02.26.,0.12215689572896715,3.25,25.333333333333332
2019.02.25.,0.06528731782072501,4.090909090909091,13.0
2019.02.24.,0.5703666458966329,-4.0,-1.736842105263158
2019.02.23.,1.0,4.5,1.1818181818181819
2019.02.22.,0.13304901426045676,4.333333333333333,3.4
2019.02.21.,0.3448281411454997,27.666666666666668,4.444444444444445
2019.02.20.,0.41865237635590113,-2.8461538461538463,2.075
2019.02.19.,-0.37778092440747113,-16.714285714285715,4.217391304347826
2019.02.18.,0.7988265604595748,2.357142857142857,1.5806451612903225
2019.02.17.,0.4647658907277822,-1.4,1.4193548387096775
2019.02.16.,-0.42860497380682305,-12.5,1.391304347826087
2019.02.15.,-0.012539675977703606,16.625,2.32
2019.02.14.,0.03407862344544451,-6.523809523809524,1.6355932203389831
2019.02.13.,-0.5181748652837088,-4.2631578947368425,-3.3333333333333335
2019.02.12.,-0.3311868153676651,-9.5625,-0.7285714285714285
2019.02.11.,-0.5352495320174159,2.7096774193548385,-42.666666666666664
2019.02.10.,1.0,-1.6666666666666667,1.6923076923076923
2019.02.09.,0.9844888040033087,1.8571428571428572,5.5
2019.02.08.,0.1511634423616093,1.704225352112676,2.7435897435897436
2019.02.07.,0.25182497306808643,5.7727272727272725,-1.7959183673469388
2019.02.06.,0.16843678236702012,12.75,2.0344827586206895
2019.02.05.,-0.42860497380682305,-14.0,
2019.02.04.,-0.4023723466778224,7.75,1.5833333333333333
2019.02.03.,1.0,6.333333333333333,-8.0
2019.02.02.,-0.6666894958396155,-1.4545454545454546,1.3478260869565217
2019.02.01.,-0.40446020654437326,5.5,2.638888888888889
2019.01.31.,-0.19208672484299708,3.0444444444444443,10.75
2019.01.30.,-0.2251011408088965,-12.75,5.0588235294117645
2019.01.29.,-0.30349060328930527,1.9625,-20.0
2019.01.28.,-0.6416400634664299,1.4596774193548387,-7.928571428571429
2019.01.27.,0.8144398942760872,-1.3157894736842106,-1.0
2019.01.26.,1.0,7.0,3.2857142857142856
2019.01.25.,-0.10095327162773059,-4.2631578947368425,-2.09375
2019.01.24.,0.33900256563647646,23.75,7.153846153846154
2019.01.23.,-0.4564039035041895,2.5416666666666665,-5.125
2019.01.22.,1.0,-3.357142857142857,1.84375
2019.01.21.,0.46072829089159995,,13.5
2019.01.20.,0.17406561664197118,4.0,2.238095238095238
2019.01.19.,1.0,-1.5238095238095237,1.108695652173913
2019.01.18.,0.2802266494675338,-6.3,3.6315789473684212
2019.01.17.,-0.12961351831556234,-2.611111111111111,2.2658227848101267
2019.01.16.,-0.41539229904424096,5.8,3.68
2019.01.15.,0.1415828893169403,,17.25
2019.01.14.,0.5048226514127943,1.7719298245614035,3.037037037037037
2019.01.13.,0.1654635802070146,1.5142857142857142,6.8
2019.01.12.,0.3774055101032749,5.0,5.333333333333333
2019.01.11.,-0.30273350518775743,2.42,2.5365853658536586
2019.01.10.,-0.5788478000250746,1.440251572327044,-4.708333333333333
2019.01.09.,0.0764999057798929,2.7333333333333334,-4.333333333333333
2019.01.08.,0.9382530748208104,-8.166666666666666,-23.0
2019.01.07.,0.7588607871323315,-89.0,-3.1923076923076925
2019.01.06.,0.8425969629396888,1.4,2.5833333333333335
2019.01.05.,0.1652967433834752,7.6,-1.8571428571428572
2019.01.04.,-0.2066508074834517,1.5036496350364963,-1.4696969696969697
2019.01.03.,-0.3075073889960775,1.168421052631579,-0.48427672955974843
2019.01.02.,-0.1696533075291448,3.869565217391304,3.9047619047619047
2019.01.01.,0.16655343497098782,1.9487179487179487,2.888888888888889
2018.12.31.,0.02925616797107125,1.546875,-5.0
2018.12.30.,0.17567172989392707,1.4210526315789473,2.1142857142857143
2018.12.29.,0.07679901910236636,1.3571428571428572,-0.8461538461538461
2018.12.28.,-0.06776568455878307,2.357142857142857,2.6857142857142855
2018.12.27.,-0.030128535237221823,2.323529411764706,4.423076923076923
2018.12.26.,-0.445861404521452,6.346153846153846,2.440677966101695
2018.12.25.,-0.3692762729480128,1.627906976744186,
2018.12.24.,0.16907808524319404,1.2804532577903682,2.398230088495575
2018.12.23.,-0.08419707696967413,94.0,2.3191489361702127
2018.12.22.,-0.5448845318371441,2.0526315789473686,2.5833333333333335
2018.12.21.,-0.747939932300256,1.7766990291262137,21.1875
2018.12.20.,0.6683666584104471,2.021276595744681,2.328767123287671
2018.12.19.,-0.30853174766653124,2.521276595744681,2.7662337662337664
2018.12.18.,0.33010802819343726,1.729032258064516,1.3571428571428572
2018.12.17.,-0.23031172157712998,1.6319444444444444,2.793103448275862
2018.12.16.,0.8510253859898647,1.8157894736842106,2.074074074074074
2018.12.15.,0.9826112405214174,2.076923076923077,11.0
2018.12.14.,0.020634926142865342,3.090909090909091,6.555555555555555
2018.12.13.,-0.6497762713708544,1.7777777777777777,-5.052631578947368
2018.12.12.,-0.4977213862645978,2.017543859649123,3.4615384615384617
2018.12.11.,-0.689286471184433,1.683673469387755,-21.0
2018.12.10.,-0.05100286377794225,1.49079754601227,-3.7666666666666666
2018.12.09.,0.478474204765961,2.8,4.4
2018.12.08.,-0.29790918547418216,18.0,-2.2
2018.12.07.,0.5688897808148643,1.8235294117647058,3.0
2018.12.06.,-0.03545406842861324,2.4352941176470586,-4.066666666666666
2018.12.05.,-0.10873183479692271,1.7681159420289856,2.4642857142857144
2018.12.04.,-0.5817092778500482,2.9482758620689653,3.8
2018.12.03.,-0.1761775549264064,2.6140350877192984,-2.4871794871794872
2018.12.02.,0.10704459559105996,6.625,6.5
2018.12.01.,1.0,1.4,1.4137931034482758
2018.11.30.,0.12208189428131286,2.090909090909091,6.153846153846154
2018.11.29.,0.33205693301792366,3.0277777777777777,2.4878048780487805
2018.11.28.,0.014239114216028874,2.5384615384615383,1.896103896103896
