Date,Open,High,Low,Close,Adj Close,Volume
2018-10-10,2886.750000,2891.250000,2771.500000,2781.000000,2781.000000,3460738
2018-10-11,2776.500000,2798.750000,2712.250000,2745.500000,2745.500000,4013855
2018-10-12,2748.500000,2785.000000,2732.250000,2768.500000,2768.500000,2853415
2018-10-15,2770.000000,2778.750000,2745.250000,2749.000000,2749.000000,1763922
2018-10-16,2747.500000,2819.000000,2745.500000,2817.750000,2817.750000,1780311
2018-10-17,2816.250000,2824.250000,2783.250000,2816.250000,2816.250000,1948526
2018-10-18,2813.250000,2814.750000,2756.500000,2772.250000,2772.250000,2218738
2018-10-19,2774.750000,2800.500000,2762.250000,2767.500000,2767.500000,2023613
2018-10-22,2758.000000,2782.000000,2749.750000,2756.500000,2756.500000,1665740
2018-10-23,2755.750000,2757.500000,2692.250000,2746.250000,2746.250000,2849774
2018-10-24,2745.250000,2750.000000,2652.250000,2664.250000,2664.250000,2856919
2018-10-25,2673.750000,2723.750000,2658.750000,2688.250000,2688.250000,2535913
2018-10-26,2678.000000,2692.750000,2627.250000,2669.500000,2669.500000,3509803
2018-10-29,2667.000000,2707.000000,2603.000000,2643.500000,2643.500000,2786555
2018-10-30,2639.000000,2690.250000,2633.250000,2685.250000,2685.250000,2503396
2018-10-31,2690.750000,2737.250000,2682.000000,2711.000000,2711.000000,2469662
2018-11-01,2706.000000,2741.250000,2705.500000,2738.000000,2738.000000,1820142
2018-11-02,2724.000000,2766.250000,2699.500000,2724.250000,2724.250000,2372699
2018-11-05,2722.500000,2743.750000,2712.750000,2739.500000,2739.500000,1311938
2018-11-06,2739.000000,2761.000000,2729.750000,2759.000000,2759.000000,1269341
2018-11-07,2756.750000,2817.750000,2744.750000,2816.500000,2816.500000,1894012
2018-11-08,2815.750000,2818.000000,2795.000000,2808.750000,2808.750000,1317225
2018-11-09,2804.000000,2811.250000,2764.500000,2779.000000,2779.000000,1724880
2018-11-12,2778.750000,2795.250000,2722.250000,2727.750000,2727.750000,1921301
2018-11-13,2732.000000,2755.750000,2714.500000,2727.500000,2727.500000,2101869
2018-11-14,2731.250000,2748.250000,2686.250000,2698.500000,2698.500000,2295505
2018-11-15,2702.000000,2736.750000,2671.250000,2734.500000,2734.500000,2383852
2018-11-16,2731.750000,2748.750000,2708.750000,2743.000000,2743.000000,1875116
2018-11-19,2733.000000,2748.000000,2681.500000,2696.250000,2696.250000,1988117
2018-11-20,2696.250000,2696.750000,2631.750000,2640.000000,2640.000000,2533128
2018-11-21,2639.750000,2671.250000,2632.250000,2649.000000,2649.000000,1454916
2018-11-23,null,null,null,null,null,null
2018-11-26,2633.500000,2676.250000,2631.500000,2670.000000,2670.000000,1374735
2018-11-27,2661.000000,2686.750000,2655.250000,2683.500000,2683.500000,1503048
2018-11-28,2686.250000,2745.000000,2681.000000,2741.500000,2741.500000,1866115
2018-11-29,2738.000000,2754.500000,2723.250000,2744.250000,2744.250000,1489330
2018-11-30,2742.000000,2764.750000,2729.000000,2758.250000,2758.250000,1475346
2018-12-03,2793.500000,2814.000000,2773.500000,2790.750000,2790.750000,1909240
2018-12-04,2789.750000,2790.500000,2696.000000,2701.750000,2701.750000,2709938
2018-12-06,2713.250000,2714.000000,2621.250000,2691.000000,2691.000000,3308356
2018-12-07,2694.250000,2709.750000,2623.250000,2636.000000,2636.000000,2596155
2018-12-10,2625.000000,2648.500000,2583.000000,2643.000000,2643.000000,2564357
2018-12-11,2644.000000,2678.000000,2621.250000,2641.250000,2641.250000,2265284
2018-12-12,2632.500000,2686.500000,2631.750000,2652.500000,2652.500000,1900862
2018-12-13,2653.000000,2671.000000,2637.250000,2645.500000,2645.500000,2043406
2018-12-14,2646.500000,2648.750000,2594.000000,2602.000000,2602.000000,1664325
2018-12-17,2594.000000,2613.750000,2530.500000,2552.500000,2552.500000,1602680
2018-12-18,2553.750000,2574.750000,2528.000000,2535.750000,2535.750000,1215895
2018-12-19,2530.500000,2593.250000,2488.000000,2503.250000,2503.250000,823819
2018-12-20,2503.500000,2517.500000,2441.000000,2485.750000,2485.750000,630214
2018-12-21,2487.000000,2491.250000,2466.750000,2467.750000,2467.750000,3016623
2018-12-24,null,null,null,null,null,null
2018-12-26,2348.500000,2477.750000,2316.750000,2471.000000,2471.000000,2015176
2018-12-27,2470.250000,2498.750000,2397.000000,2495.000000,2495.000000,2283892
2018-12-28,2491.500000,2523.000000,2472.750000,2486.000000,2486.000000,2011392
2018-12-31,2495.500000,2513.000000,2482.750000,2505.250000,2505.250000,1414594
2019-01-02,2508.000000,2521.250000,2452.250000,2511.000000,2511.000000,1969697
2019-01-03,2482.250000,2493.500000,2443.250000,2447.750000,2447.750000,2257341
2019-01-04,2451.750000,2539.250000,2438.500000,2531.250000,2531.250000,2350836
2019-01-07,2537.250000,2567.500000,2523.250000,2550.500000,2550.500000,1632131
2019-01-08,2553.250000,2581.250000,2547.500000,2572.500000,2572.500000,1664892
2019-01-09,2569.500000,2596.750000,2568.500000,2582.500000,2582.500000,1596941
2019-01-10,2580.000000,2599.500000,2560.500000,2594.000000,2594.000000,1534119
2019-01-11,2594.000000,2597.750000,2577.000000,2595.000000,2595.000000,1213026
2019-01-14,2588.500000,2592.000000,2567.250000,2580.500000,2580.500000,1199404
2019-01-15,2581.500000,2613.750000,2580.000000,2605.500000,2605.500000,1532494
2019-01-16,2605.750000,2626.250000,2602.500000,2613.250000,2613.250000,1330329
2019-01-17,2614.500000,2645.500000,2596.500000,2635.250000,2635.250000,1508869
2019-01-18,2636.750000,2677.750000,2632.750000,2671.500000,2671.500000,1753852
2019-01-22,2669.250000,2673.500000,2616.500000,2632.000000,2632.000000,1880446
2019-01-23,2630.750000,2653.750000,2612.500000,2638.250000,2638.250000,1576181
2019-01-24,2635.000000,2647.500000,2626.000000,2634.000000,2634.000000,1266714
2019-01-25,2636.250000,2672.500000,2634.500000,2663.500000,2663.500000,1388741
2019-01-28,2660.000000,2663.500000,2622.250000,2642.000000,2642.000000,1408636
2019-01-29,2640.250000,2650.000000,2628.500000,2640.250000,2640.250000,1261703
2019-01-30,2648.500000,2689.750000,2636.250000,2682.500000,2682.500000,1564987
2019-01-31,2683.500000,2713.000000,2675.750000,2704.500000,2704.500000,1935195
2019-02-01,2707.750000,2716.000000,2695.500000,2704.250000,2704.250000,1469597
2019-02-04,2699.250000,2725.000000,2697.000000,2721.250000,2721.250000,1024581
2019-02-05,2719.500000,2737.750000,2716.250000,2731.000000,2731.000000,1225737
2019-02-06,2730.750000,2736.500000,2722.250000,2729.500000,2729.500000,1196377
2019-02-07,2727.000000,2729.250000,2685.500000,2704.000000,2704.000000,1921663
2019-02-08,2702.000000,2709.000000,2680.750000,2706.250000,2706.250000,1579544
2019-02-11,2710.750000,2721.500000,2700.500000,2708.250000,2708.250000,1110070
2019-02-12,2707.000000,2748.000000,2705.500000,2744.750000,2744.750000,1307152
2019-02-13,2743.500000,2762.000000,2742.750000,2749.500000,2749.500000,1209879
2019-02-14,2749.250000,2763.000000,2730.250000,2743.500000,2743.500000,1679091
2019-02-15,2741.250000,2778.500000,2729.000000,2777.000000,2777.000000,1518783
2019-02-19,2777.000000,2787.500000,2766.000000,2778.750000,2778.750000,1198092
2019-02-20,2777.750000,2790.750000,2773.250000,2787.000000,2787.000000,1284923
2019-02-21,2787.000000,2798.000000,2764.250000,2774.250000,2774.250000,1426061
2019-02-22,2773.500000,2795.500000,2770.500000,2791.250000,2791.250000,1190834
2019-02-25,2799.500000,2814.000000,2794.500000,2797.000000,2797.000000,1256092
2019-02-26,2795.750000,2803.500000,2783.250000,2791.500000,2791.500000,1201641
2019-02-27,2788.000000,2797.250000,2775.000000,2795.000000,2795.000000,1138855
2019-02-28,2795.250000,2795.750000,2781.750000,2784.750000,2784.750000,1360457
2019-03-01,2785.250000,2808.250000,2783.000000,2805.000000,2805.000000,1265597
2019-03-04,2814.000000,2819.750000,2767.500000,2791.500000,2791.500000,1791972
2019-03-05,2790.500000,2799.000000,2783.250000,2791.500000,2791.500000,1203448
2019-03-06,2786.500000,2792.750000,2768.500000,2771.500000,2771.500000,1509846
2019-03-07,2770.500000,2776.250000,2738.500000,2750.000000,2750.000000,1919820
2019-03-08,2749.000000,2751.500000,2722.000000,2747.000000,2747.000000,1380324
2019-03-11,2745.500000,2787.500000,2736.750000,2784.000000,2784.000000,1300372
2019-03-12,2784.750000,2798.250000,2780.500000,2792.000000,2792.000000,958317
2019-03-13,2792.250000,2821.250000,2783.000000,2814.500000,2814.500000,583009
2019-03-14,2816.000000,2820.000000,2803.750000,2807.250000,2807.250000,330522
2019-03-15,2808.000000,2821.500000,2807.500000,2811.889893,2811.889893,1382358
2019-03-18,2827.000000,2842.000000,2824.000000,2840.500000,2840.500000,1036540
2019-03-19,2841.500000,2858.750000,2829.000000,2836.500000,2836.500000,1497577
2019-03-20,2837.250000,2849.250000,2817.250000,2827.000000,2827.000000,1693207
2019-03-21,2823.750000,2866.000000,2813.750000,2862.500000,2862.500000,1657949
2019-03-22,2859.500000,2864.750000,2805.250000,2810.750000,2810.750000,2254842
2019-03-25,2813.000000,2818.500000,2789.500000,2807.000000,2807.000000,1801326
2019-03-26,2808.500000,2835.000000,2806.000000,2823.000000,2823.000000,1461068
2019-03-27,2823.500000,2831.750000,2791.750000,2810.500000,2810.500000,1726746
2019-03-28,2807.000000,2824.250000,2795.000000,2821.000000,2821.000000,1185882
2019-03-29,2820.500000,2840.750000,2820.250000,2837.750000,2837.750000,1491974
2019-04-01,2844.500000,2873.500000,2844.500000,2870.500000,2870.500000,1256933
2019-04-02,2868.500000,2873.750000,2862.250000,2867.000000,2867.000000,859942
2019-04-03,2866.000000,2889.250000,2865.250000,2879.750000,2879.750000,1240848
2019-04-04,2880.750000,2885.750000,2871.000000,2882.750000,2882.750000,1045539
2019-04-05,2882.500000,2898.000000,2880.500000,2896.000000,2896.000000,1221029
2019-04-08,2896.250000,2899.750000,2884.250000,2898.250000,2898.250000,978909
2019-04-09,2898.500000,2900.000000,2877.250000,2882.500000,2882.500000,1182395
2019-04-10,2882.000000,2896.000000,2878.000000,2894.500000,2894.500000,972310
2019-04-11,2894.750000,2900.000000,2885.250000,2891.750000,2891.750000,968649
2019-04-12,2892.000000,2914.750000,2890.750000,2912.500000,2912.500000,1227893
2019-04-15,2912.000000,2914.500000,2900.500000,2909.500000,2909.500000,955662
2019-04-16,2910.250000,2921.250000,2904.500000,2911.500000,2911.500000,1124491
2019-04-17,2910.250000,2923.500000,2898.500000,2900.500000,2900.500000,1382265
2019-04-18,2901.000000,2911.750000,2889.500000,2910.000000,2910.000000,1335778
2019-04-22,2908.750000,2915.750000,2899.000000,2912.500000,2912.500000,706067
2019-04-23,2911.750000,2939.750000,2908.000000,2938.000000,2938.000000,1193738
2019-04-24,2937.250000,2939.750000,2927.750000,2930.750000,2930.750000,1125250
2019-04-25,2930.000000,2935.750000,2914.250000,2926.250000,2926.250000,1376185
2019-04-26,2923.750000,2942.750000,2917.250000,2941.500000,2941.500000,1246988
2019-04-29,2939.250000,2951.500000,2937.750000,2943.000000,2943.000000,944846
2019-04-30,2942.500000,2956.500000,2926.000000,2948.500000,2948.500000,1491268
2019-05-01,2955.000000,2961.250000,2916.000000,2923.000000,2923.000000,1502201
2019-05-02,2916.500000,2932.750000,2901.000000,2917.500000,2917.500000,1813837
2019-05-03,2918.500000,2949.500000,2916.500000,2947.500000,2947.500000,1295606
2019-05-06,2917.750000,2938.250000,2883.500000,2932.500000,2932.500000,2037157
2019-05-07,2911.750000,2930.500000,2862.500000,2890.750000,2890.750000,2813033
2019-05-08,2889.750000,2899.500000,2868.750000,2887.250000,2887.250000,2043325
2019-05-09,2884.000000,2885.500000,2836.250000,2872.750000,2872.750000,2705412
2019-05-10,2869.750000,2893.000000,2826.000000,2887.000000,2887.000000,2848095
2019-05-13,2858.500000,2869.250000,2802.000000,2807.000000,2807.000000,2790074
2019-05-14,2806.000000,2853.750000,2799.750000,2839.250000,2839.250000,1797995
2019-05-15,2840.750000,2860.000000,2815.000000,2855.000000,2855.000000,1753507
2019-05-16,2853.500000,2894.000000,2840.500000,2878.500000,2878.500000,1687728
2019-05-17,2879.750000,2887.500000,2852.500000,2862.000000,2862.000000,1926351
2019-05-20,2861.500000,2876.500000,2832.500000,2844.000000,2844.000000,1659139
2019-05-21,2848.000000,2870.750000,2846.250000,2866.000000,2866.000000,1303238
2019-05-22,2864.750000,2869.500000,2848.250000,2857.500000,2857.500000,1258767
2019-05-23,2857.750000,2858.500000,2805.750000,2819.500000,2819.500000,2013518
2019-05-24,2821.750000,2842.000000,2819.250000,2831.750000,2831.750000,1201967
2019-05-28,2831.000000,2841.250000,2800.500000,2805.000000,2805.000000,1633540
2019-05-29,2804.250000,2806.000000,2766.250000,2780.000000,2780.000000,2087458
2019-05-30,2779.500000,2799.000000,2776.500000,2790.500000,2790.500000,1282029
2019-05-31,2788.750000,2791.000000,2750.000000,2752.500000,2752.500000,2211587
2019-06-03,2741.000000,2763.750000,2728.750000,2749.500000,2749.500000,2297243
2019-06-04,2754.000000,2806.250000,2744.000000,2805.000000,2805.000000,1836910
2019-06-05,2806.500000,2829.500000,2801.000000,2827.750000,2827.750000,1743779
2019-06-06,2820.500000,2853.000000,2812.750000,2845.750000,2845.750000,1566762
2019-06-07,2840.000000,2886.250000,2838.000000,2875.000000,2875.000000,1687328
2019-06-10,2893.250000,2905.750000,2880.500000,2889.250000,2889.250000,1416247
2019-06-11,2890.250000,2911.500000,2879.250000,2887.000000,2887.000000,1397028
2019-06-12,2887.250000,2891.000000,2875.250000,2881.000000,2881.000000,1205406
2019-06-13,2882.000000,2896.500000,2867.250000,2894.500000,2894.500000,1437516
2019-06-14,2893.750000,2898.750000,2880.500000,2890.500000,2890.500000,1257750
2019-06-17,2890.750000,2900.750000,2887.750000,2892.000000,2892.000000,1157402
2019-06-18,2893.500000,2931.750000,2884.500000,2921.750000,2921.750000,1073047
2019-06-19,2920.500000,2932.500000,2909.000000,2929.000000,2929.000000,638949
2019-06-20,2926.750000,2960.000000,2926.000000,2955.750000,2955.750000,473310
2019-06-21,2953.750000,2956.000000,2944.000000,2953.899902,2953.899902,1547604
2019-06-24,2948.000000,2961.750000,2947.250000,2952.000000,2952.000000,910166
2019-06-25,2951.000000,2958.250000,2920.000000,2922.000000,2922.000000,1417191
2019-06-26,2922.500000,2939.000000,2914.500000,2918.000000,2918.000000,1232682
2019-06-27,2914.750000,2935.750000,2914.750000,2931.000000,2931.000000,1060248
2019-06-28,2932.750000,2955.250000,2930.000000,2944.250000,2944.250000,1322759
2019-07-01,2970.000000,2981.750000,2955.500000,2967.750000,2967.750000,1457722
2019-07-02,2968.000000,2980.000000,2958.500000,2979.500000,2979.500000,1119495
2019-07-03,null,null,null,null,null,null
2019-07-05,3000.750000,3006.000000,2971.250000,2990.500000,2990.500000,1339312
2019-07-08,2990.750000,2994.750000,2973.250000,2978.500000,2978.500000,1016611
2019-07-09,2977.750000,2986.250000,2963.500000,2982.000000,2982.000000,956650
2019-07-10,2982.250000,3007.500000,2971.250000,2997.500000,2997.500000,1422362
2019-07-11,2996.000000,3006.750000,2992.500000,3004.000000,3004.000000,1181911
2019-07-12,3003.000000,3018.000000,3002.250000,3015.500000,3015.500000,969956
2019-07-15,3015.250000,3023.500000,3010.750000,3017.250000,3017.250000,829936
2019-07-16,3017.250000,3021.750000,3004.500000,3007.000000,3007.000000,939814
2019-07-17,3005.750000,3013.000000,2980.500000,2985.000000,2985.000000,1039457
2019-07-18,2980.750000,3005.250000,2974.500000,2997.500000,2997.500000,1345038
2019-07-19,3003.750000,3009.750000,2969.500000,2977.000000,2977.000000,1482373
2019-07-22,2974.500000,2993.500000,2972.500000,2989.000000,2989.000000,1098399
2019-07-23,2988.750000,3008.500000,2987.500000,3008.000000,3008.000000,1056909
2019-07-24,3003.000000,3022.000000,2996.000000,3021.500000,3021.500000,1068766
2019-07-25,3018.000000,3027.750000,2998.000000,3006.500000,3006.500000,1333721
2019-07-26,3006.500000,3029.500000,3006.000000,3024.500000,3024.500000,961015
2019-07-29,3022.000000,3027.250000,3015.500000,3021.750000,3021.750000,823572
2019-07-30,3022.250000,3027.500000,3001.500000,3012.250000,3012.250000,1182050
2019-07-31,3016.250000,3020.750000,2958.000000,2982.250000,2982.250000,1951108
2019-08-01,2970.250000,3014.250000,2944.500000,2952.000000,2952.000000,2736926
2019-08-02,2950.250000,2961.000000,2913.500000,2932.500000,2932.500000,2447014
2019-08-05,2929.250000,2933.500000,2820.500000,2830.000000,2830.000000,3072122
2019-08-06,2816.250000,2883.750000,2775.750000,2876.000000,2876.000000,2601037
2019-08-07,2873.750000,2891.500000,2823.250000,2880.500000,2880.500000,2680813
2019-08-08,2879.000000,2940.750000,2870.500000,2940.000000,2940.000000,1800667
2019-08-09,2928.000000,2935.750000,2899.000000,2919.750000,2919.750000,2026304
2019-08-12,2918.750000,2931.000000,2872.500000,2880.250000,2880.250000,1710875
2019-08-13,2882.250000,2944.250000,2866.750000,2932.000000,2932.000000,2184012
2019-08-14,2931.000000,2936.500000,2835.750000,2840.750000,2840.750000,2786308
2019-08-15,2836.000000,2871.750000,2817.750000,2848.500000,2848.500000,2495340
2019-08-16,2851.000000,2894.750000,2849.500000,2891.500000,2891.500000,1631175
2019-08-19,2893.000000,2932.250000,2892.500000,2923.750000,2923.750000,1285798
2019-08-20,2921.250000,2932.250000,2894.250000,2898.250000,2898.250000,1475214
2019-08-21,2893.250000,2932.500000,2893.000000,2929.250000,2929.250000,1180368
2019-08-22,2931.250000,2939.750000,2904.250000,2922.250000,2922.250000,1470309
2019-08-23,2920.250000,2936.750000,2834.000000,2855.500000,2855.500000,2864662
2019-08-26,2831.000000,2888.500000,2810.250000,2883.250000,2883.250000,1850231
2019-08-27,2882.750000,2899.500000,2860.000000,2865.500000,2865.500000,1528362
2019-08-28,2866.250000,2890.500000,2851.750000,2889.750000,2889.750000,1489617
2019-08-29,2883.250000,2930.750000,2875.250000,2926.750000,2926.750000,1489670
2019-08-30,2923.250000,2946.500000,2913.250000,2924.750000,2924.750000,1642516
2019-09-03,2901.000000,2926.500000,2889.000000,2906.000000,2906.000000,1999829
2019-09-04,2903.000000,2939.500000,2902.000000,2938.500000,2938.500000,1252834
2019-09-05,2938.000000,2986.500000,2936.500000,2972.000000,2972.000000,1669999
2019-09-06,2970.750000,2988.250000,2970.250000,2980.750000,2980.750000,1182287
2019-09-09,2980.250000,2991.500000,2969.500000,2978.250000,2978.250000,1199935
2019-09-10,2979.250000,2985.000000,2957.250000,2978.500000,2978.500000,1493346
2019-09-11,2979.000000,3004.250000,2972.000000,3002.000000,3002.000000,1423833
2019-09-12,3003.000000,3021.750000,3001.000000,3011.750000,3011.750000,1745651
2019-09-13,3010.000000,3023.750000,3003.500000,3006.500000,3006.500000,1275710
2019-09-16,2993.500000,3003.250000,2981.250000,2999.000000,2999.000000,1197095
2019-09-17,3001.750000,3006.500000,2991.500000,3005.500000,3005.500000,1096388
2019-09-18,3006.000000,3011.000000,2978.500000,3006.250000,3006.250000,637344
2019-09-19,3008.000000,3022.250000,2988.750000,3006.000000,3006.000000,372849
2019-09-20,3005.500000,3015.500000,3001.750000,3013.610107,3013.610107,1476593
2019-09-23,2995.750000,3008.250000,2982.000000,2997.000000,2997.000000,1044218
2019-09-24,3001.000000,3012.250000,2958.500000,2970.250000,2970.250000,1936806
2019-09-25,2971.000000,2991.750000,2953.750000,2986.250000,2986.250000,1501723
2019-09-26,2985.750000,2995.000000,2964.250000,2980.500000,2980.500000,1351351
2019-09-27,2979.750000,2993.000000,2946.250000,2963.750000,2963.750000,1673557
2019-09-30,2976.000000,2986.250000,2964.500000,2978.500000,2978.500000,1155807
2019-10-01,2984.000000,2994.500000,2937.000000,2937.750000,2937.750000,1601531
2019-10-02,2942.250000,2949.000000,2874.000000,2880.500000,2880.500000,2126769
2019-10-03,2883.750000,2912.500000,2855.000000,2911.750000,2911.750000,2037970
2019-10-04,2911.500000,2953.250000,2896.750000,2951.000000,2951.000000,1497975
2019-10-07,2929.750000,2959.500000,2928.000000,2937.500000,2937.500000,1266872
2019-10-08,2934.500000,2950.000000,2890.500000,2892.500000,2892.500000,1865325
2019-10-09,2893.500000,2934.250000,2888.250000,2919.000000,2919.000000,1305749
2019-10-10,2920.500000,2954.000000,2881.750000,2941.000000,2941.000000,1577766
2019-10-11,2949.000000,2994.000000,2941.750000,2970.750000,2970.750000,1743810
2019-10-14,2968.000000,2982.500000,2953.750000,2965.500000,2965.500000,833670
2019-10-15,2966.750000,3003.250000,2966.500000,2997.750000,2997.750000,1181207
2019-10-16,2996.500000,2997.750000,2984.750000,2991.500000,2991.500000,1148118
2019-10-17,2992.250000,3008.000000,2985.250000,2998.000000,2998.000000,1121748
2019-10-18,2997.750000,3001.250000,2975.000000,2988.250000,2988.250000,1335276
2019-10-21,2984.750000,3007.500000,2983.750000,3006.500000,3006.500000,886557
2019-10-22,3006.500000,3014.250000,2988.250000,2994.500000,2994.500000,1125601
2019-10-23,2992.000000,3006.000000,2982.000000,3005.750000,3005.750000,1055958
2019-10-24,3006.000000,3015.250000,2998.750000,3004.250000,3004.250000,1061278
2019-10-25,3003.750000,3026.500000,3000.000000,3020.250000,3020.250000,1098391
2019-10-28,3023.000000,3042.750000,3022.750000,3036.250000,3036.250000,1041931
2019-10-29,3038.250000,3046.250000,3029.500000,3035.750000,3035.750000,1040149
2019-10-30,3036.500000,3055.000000,3023.250000,3047.750000,3047.750000,1179153
2019-10-31,3051.750000,3052.000000,3020.250000,3035.750000,3035.750000,1766536
2019-11-01,3036.000000,3065.000000,3033.000000,3063.250000,3063.250000,1279508
2019-11-04,3064.750000,3083.750000,3064.750000,3075.750000,3075.750000,1179714
2019-11-05,3076.750000,3085.750000,3069.750000,3072.000000,3072.000000,1124217
2019-11-06,3071.500000,3078.000000,3063.000000,3075.500000,3075.500000,1076833
2019-11-07,3077.250000,3097.000000,3070.250000,3086.000000,3086.000000,1353330
2019-11-08,3086.250000,3092.500000,3072.500000,3090.500000,3090.500000,1080147
2019-11-11,3090.500000,3092.250000,3074.500000,3087.500000,3087.500000,844597
2019-11-12,3087.750000,3102.000000,3081.250000,3092.000000,3092.000000,1101243
2019-11-13,3091.250000,3097.000000,3075.750000,3095.500000,3095.500000,1251057
2019-11-14,3096.250000,3099.750000,3081.750000,3097.000000,3097.000000,1105353
2019-11-15,3097.000000,3119.500000,3095.750000,3118.250000,3118.250000,1251167
2019-11-18,3119.000000,3127.750000,3111.000000,3121.750000,3121.750000,1034214
2019-11-19,3121.500000,3132.500000,3112.750000,3118.500000,3118.500000,1195901
2019-11-20,3116.500000,3118.500000,3090.750000,3109.000000,3109.000000,1693828
2019-11-21,3097.250000,3114.500000,3091.250000,3104.000000,3104.000000,1434552
2019-11-22,3104.000000,3114.500000,3097.750000,3111.500000,3111.500000,995416
2019-11-25,3119.000000,3133.500000,3116.500000,3132.750000,3132.750000,947831
2019-11-26,3131.250000,3145.000000,3128.000000,3143.750000,3143.750000,1068011
2019-11-27,3143.750000,3155.000000,3141.750000,3153.750000,3153.750000,928792
2019-11-29,null,null,null,null,null,null
2019-12-02,3146.250000,3158.000000,3110.250000,3114.250000,3114.250000,1927030
2019-12-03,3114.250000,3121.750000,3069.500000,3091.000000,3091.000000,2146620
2019-12-04,3091.750000,3119.500000,3081.750000,3111.000000,3111.000000,1485940
2019-12-05,3111.000000,3124.750000,3103.250000,3117.750000,3117.750000,1318780
2019-12-06,3117.750000,3151.000000,3117.000000,3146.000000,3146.000000,1300299
2019-12-09,3146.500000,3149.500000,3131.250000,3134.500000,3134.500000,1145426
2019-12-10,3133.500000,3143.000000,3116.250000,3136.000000,3136.000000,1425723
